,Store,Date,Temperature,Fuel_Price,CPI,Unemployment,Type,Size,Dept,Weekly_Sales,Holiday,Year,Month,Day
255,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,27,786.47,Labor Day,2011,9,9
256,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,27,1992.88,Thanksgiving,2011,11,25
257,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,27,2882.08,Christmas,2011,12,30
258,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,27,2367.25,Super Bowl,2012,2,10
259,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,27,1060.29,Labor Day,2012,9,7
260,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,28,1008.36,Super Bowl,2010,2,12
261,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,28,478.76,Labor Day,2010,9,10
262,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,28,932.76,Thanksgiving,2010,11,26
263,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,28,516.85,Christmas,2010,12,31
264,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,28,780.76,Super Bowl,2011,2,11
265,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,28,483.05,Labor Day,2011,9,9
266,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,28,526.29,Thanksgiving,2011,11,25
267,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,28,714.86,Christmas,2011,12,30
268,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,28,745.15,Super Bowl,2012,2,10
269,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,28,374.15,Labor Day,2012,9,7
270,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,29,7696.61,Super Bowl,2010,2,12
271,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,29,3701.66,Labor Day,2010,9,10
272,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,29,6603.2,Thanksgiving,2010,11,26
273,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,29,5104.15,Christmas,2010,12,31
274,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,29,6388.13,Super Bowl,2011,2,11
275,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,29,3210.79,Labor Day,2011,9,9
276,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,29,5641.46,Thanksgiving,2011,11,25
277,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,29,6951.19,Christmas,2011,12,30
278,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,29,7755.83,Super Bowl,2012,2,10
279,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,29,3268.08,Labor Day,2012,9,7
280,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,30,5328.5,Super Bowl,2010,2,12
281,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,30,3342.76,Labor Day,2010,9,10
282,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,30,2844.88,Thanksgiving,2010,11,26
283,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,30,2454.3,Christmas,2010,12,31
284,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,30,4234.14,Super Bowl,2011,2,11
285,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,30,2755.4,Labor Day,2011,9,9
286,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,30,3152.56,Thanksgiving,2011,11,25
287,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,30,2155.22,Christmas,2011,12,30
288,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,30,4257.72,Super Bowl,2012,2,10
289,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,30,2669.67,Labor Day,2012,9,7
290,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,31,3228.96,Super Bowl,2010,2,12
291,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,31,2639.96,Labor Day,2010,9,10
292,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,31,2760.12,Thanksgiving,2010,11,26
293,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,31,2286.59,Christmas,2010,12,31
294,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,31,2486.2,Super Bowl,2011,2,11
295,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,31,1458.46,Labor Day,2011,9,9
296,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,31,1542.03,Thanksgiving,2011,11,25
297,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,31,2247.9,Christmas,2011,12,30
298,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,31,2007.88,Super Bowl,2012,2,10
299,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,31,1499.7,Labor Day,2012,9,7
300,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,32,14700.59,Super Bowl,2010,2,12
301,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,32,6320.36,Labor Day,2010,9,10
302,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,32,10593.12,Thanksgiving,2010,11,26
303,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,32,9024.94,Christmas,2010,12,31
304,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,32,12996.54,Super Bowl,2011,2,11
305,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,32,7126.55,Labor Day,2011,9,9
306,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,32,8978.16,Thanksgiving,2011,11,25
307,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,32,14581.39,Christmas,2011,12,30
308,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,32,13300.13,Super Bowl,2012,2,10
309,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,32,6857.35,Labor Day,2012,9,7
310,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,33,8483.54,Super Bowl,2010,2,12
311,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,33,3928.25,Labor Day,2010,9,10
312,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,33,10290.44,Thanksgiving,2010,11,26
313,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,33,3664.62,Christmas,2010,12,31
314,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,33,6957.64,Super Bowl,2011,2,11
315,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,33,4168.88,Labor Day,2011,9,9
316,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,33,10793.97,Thanksgiving,2011,11,25
317,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,33,4914.09,Christmas,2011,12,30
318,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,33,6395.77,Super Bowl,2012,2,10
319,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,33,5001.36,Labor Day,2012,9,7
320,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,34,12852.83,Super Bowl,2010,2,12
321,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,34,9250.0,Labor Day,2010,9,10
322,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,34,17295.5,Thanksgiving,2010,11,26
323,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,34,8890.3,Christmas,2010,12,31
324,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,34,12543.6,Super Bowl,2011,2,11
325,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,34,8581.38,Labor Day,2011,9,9
326,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,34,14744.09,Thanksgiving,2011,11,25
327,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,34,10554.13,Christmas,2011,12,30
328,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,34,14950.38,Super Bowl,2012,2,10
329,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,34,9601.08,Labor Day,2012,9,7
330,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,35,2420.0,Super Bowl,2010,2,12
331,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,35,1751.0,Labor Day,2010,9,10
332,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,35,2870.0,Thanksgiving,2010,11,26
333,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,35,1957.5,Christmas,2010,12,31
334,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,35,3080.82,Super Bowl,2011,2,11
335,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,35,2216.89,Labor Day,2011,9,9
336,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,35,3126.99,Thanksgiving,2011,11,25
337,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,35,2631.24,Christmas,2011,12,30
338,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,35,3367.66,Super Bowl,2012,2,10
339,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,35,1578.57,Labor Day,2012,9,7
340,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,36,432.0,Super Bowl,2010,2,12
341,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,36,357.0,Labor Day,2010,9,10
342,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,36,2295.0,Thanksgiving,2010,11,26
343,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,36,1026.0,Christmas,2010,12,31
344,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,36,503.5,Super Bowl,2011,2,11
345,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,36,804.22,Labor Day,2011,9,9
346,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,36,1526.35,Thanksgiving,2011,11,25
347,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,36,2656.78,Christmas,2011,12,30
348,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,36,3024.82,Super Bowl,2012,2,10
349,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,36,476.74,Labor Day,2012,9,7
350,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,37,3450.68,Super Bowl,2010,2,12
351,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,37,2939.98,Labor Day,2010,9,10
352,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,37,2827.25,Thanksgiving,2010,11,26
353,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,37,2681.71,Christmas,2010,12,31
354,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,37,3672.78,Super Bowl,2011,2,11
355,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,37,3015.32,Labor Day,2011,9,9
356,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,37,2786.48,Thanksgiving,2011,11,25
357,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,37,2203.49,Christmas,2011,12,30
358,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,37,3522.35,Super Bowl,2012,2,10
359,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,37,2992.74,Labor Day,2012,9,7
360,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,38,94136.35,Super Bowl,2010,2,12
361,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,38,78481.32,Labor Day,2010,9,10
362,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,38,55973.77,Thanksgiving,2010,11,26
363,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,38,67182.76,Christmas,2010,12,31
364,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,38,70151.05,Super Bowl,2011,2,11
365,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,38,77634.79,Labor Day,2011,9,9
366,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,38,57562.29,Thanksgiving,2011,11,25
367,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,38,63659.49,Christmas,2011,12,30
368,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,38,78072.5,Super Bowl,2012,2,10
369,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,38,70644.8,Labor Day,2012,9,7
370,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,40,60828.25,Super Bowl,2010,2,12
371,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,40,59179.16,Labor Day,2010,9,10
372,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,40,56333.22,Thanksgiving,2010,11,26
373,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,40,58568.16,Christmas,2010,12,31
374,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,40,67392.25,Super Bowl,2011,2,11
375,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,40,56234.81,Labor Day,2011,9,9
376,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,40,53816.93,Thanksgiving,2011,11,25
377,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,40,55520.06,Christmas,2011,12,30
378,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,40,66858.78,Super Bowl,2012,2,10
379,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,40,61156.64,Labor Day,2012,9,7
380,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,41,924.53,Super Bowl,2010,2,12
381,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,41,2997.87,Labor Day,2010,9,10
382,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,41,2066.4,Thanksgiving,2010,11,26
383,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,41,812.25,Christmas,2010,12,31
384,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,41,1449.0,Super Bowl,2011,2,11
385,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,41,971.0,Labor Day,2011,9,9
386,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,41,3254.07,Thanksgiving,2011,11,25
387,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,41,1573.0,Christmas,2011,12,30
388,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,41,761.0,Super Bowl,2012,2,10
389,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,41,1846.97,Labor Day,2012,9,7
390,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,42,7284.34,Super Bowl,2010,2,12
391,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,42,7408.52,Labor Day,2010,9,10
392,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,42,6981.92,Thanksgiving,2010,11,26
393,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,42,6147.79,Christmas,2010,12,31
394,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,42,8010.52,Super Bowl,2011,2,11
395,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,42,8899.8,Labor Day,2011,9,9
396,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,42,7324.21,Thanksgiving,2011,11,25
397,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,42,6924.5,Christmas,2011,12,30
398,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,42,8250.23,Super Bowl,2012,2,10
399,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,42,8003.46,Labor Day,2012,9,7
400,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,44,4463.33,Super Bowl,2010,2,12
401,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,44,5082.72,Labor Day,2010,9,10
402,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,44,8324.33,Thanksgiving,2010,11,26
403,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,44,2940.67,Christmas,2010,12,31
404,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,44,4128.84,Super Bowl,2011,2,11
405,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,44,5234.34,Labor Day,2011,9,9
406,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,44,7463.46,Thanksgiving,2011,11,25
407,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,44,3802.42,Christmas,2011,12,30
408,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,44,5810.57,Super Bowl,2012,2,10
409,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,44,5269.35,Labor Day,2012,9,7
410,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,45,34.47,Super Bowl,2010,2,12
411,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,45,11.47,Labor Day,2010,9,10
412,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,45,11.47,Thanksgiving,2010,11,26
413,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,45,11.47,Super Bowl,2011,2,11
414,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,45,11.97,Labor Day,2011,9,9
415,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,45,11.97,Christmas,2011,12,30
416,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,45,47.88,Super Bowl,2012,2,10
417,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,45,10.47,Labor Day,2012,9,7
418,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,46,18826.47,Super Bowl,2010,2,12
419,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,46,18400.52,Labor Day,2010,9,10
420,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,46,18640.46,Thanksgiving,2010,11,26
421,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,46,24323.2,Christmas,2010,12,31
422,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,46,20609.53,Super Bowl,2011,2,11
423,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,46,16566.4,Labor Day,2011,9,9
424,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,46,19731.84,Thanksgiving,2011,11,25
425,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,46,26431.67,Christmas,2011,12,30
426,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,46,22301.66,Super Bowl,2012,2,10
427,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,46,19145.58,Labor Day,2012,9,7
428,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,48,247.0,Super Bowl,2010,2,12
429,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,48,434.0,Labor Day,2010,9,10
430,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,48,1137.0,Thanksgiving,2010,11,26
431,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,48,434.0,Christmas,2010,12,31
432,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,48,471.0,Super Bowl,2011,2,11
433,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,48,786.0,Labor Day,2011,9,9
434,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,48,3033.0,Thanksgiving,2011,11,25
435,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,48,1744.0,Christmas,2011,12,30
436,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,48,881.0,Super Bowl,2012,2,10
437,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,48,1558.0,Labor Day,2012,9,7
438,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,49,16139.05,Super Bowl,2010,2,12
439,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,49,10138.47,Labor Day,2010,9,10
440,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,49,8981.48,Thanksgiving,2010,11,26
441,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,49,8386.33,Christmas,2010,12,31
442,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,49,12977.3,Super Bowl,2011,2,11
443,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,49,11075.68,Labor Day,2011,9,9
444,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,49,7722.64,Thanksgiving,2011,11,25
445,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,49,12877.44,Christmas,2011,12,30
446,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,49,17190.6,Super Bowl,2012,2,10
447,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,49,12632.79,Labor Day,2012,9,7
448,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,51,28.11,Super Bowl,2010,2,12
449,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,52,2728.58,Super Bowl,2010,2,12
450,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,52,3551.68,Labor Day,2010,9,10
451,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,52,3385.22,Thanksgiving,2010,11,26
452,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,52,1403.25,Christmas,2010,12,31
453,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,52,2124.49,Super Bowl,2011,2,11
454,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,52,2333.17,Labor Day,2011,9,9
455,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,52,3139.23,Thanksgiving,2011,11,25
456,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,52,1879.45,Christmas,2011,12,30
457,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,52,2542.17,Super Bowl,2012,2,10
458,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,52,1902.03,Labor Day,2012,9,7
459,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,54,383.0,Super Bowl,2010,2,12
460,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,54,177.0,Labor Day,2010,9,10
461,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,54,120.68,Thanksgiving,2010,11,26
462,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,54,30.92,Christmas,2010,12,31
463,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,54,4.88,Super Bowl,2011,2,11
464,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,54,24.24,Thanksgiving,2011,11,25
465,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,54,120.18,Christmas,2011,12,30
466,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,54,89.72,Super Bowl,2012,2,10
467,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,54,13.38,Labor Day,2012,9,7
468,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,55,18892.81,Super Bowl,2010,2,12
469,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,55,9199.14,Labor Day,2010,9,10
470,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,55,32756.5,Thanksgiving,2010,11,26
471,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,55,22366.22,Christmas,2010,12,31
472,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,55,15747.17,Super Bowl,2011,2,11
473,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,55,9968.71,Labor Day,2011,9,9
474,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,55,30868.94,Thanksgiving,2011,11,25
475,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,55,29051.72,Christmas,2011,12,30
476,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,55,17331.87,Super Bowl,2012,2,10
477,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,55,8140.64,Labor Day,2012,9,7
478,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,56,2849.12,Super Bowl,2010,2,12
479,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,56,1658.16,Labor Day,2010,9,10
480,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,56,1457.38,Thanksgiving,2010,11,26
481,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,56,480.47,Christmas,2010,12,31
482,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,56,1569.29,Super Bowl,2011,2,11
483,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,56,1342.15,Labor Day,2011,9,9
484,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,56,2003.93,Thanksgiving,2011,11,25
485,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,56,283.82,Christmas,2011,12,30
486,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,56,4131.49,Super Bowl,2012,2,10
487,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,56,1166.8,Labor Day,2012,9,7
488,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,58,4505.0,Super Bowl,2010,2,12
489,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,58,3894.0,Labor Day,2010,9,10
490,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,58,2560.0,Thanksgiving,2010,11,26
491,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,58,2498.0,Christmas,2010,12,31
492,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,58,3250.0,Super Bowl,2011,2,11
493,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,58,2735.0,Labor Day,2011,9,9
494,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,58,1780.0,Thanksgiving,2011,11,25
495,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,58,3420.0,Christmas,2011,12,30
496,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,58,1995.0,Super Bowl,2012,2,10
497,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,58,4830.0,Labor Day,2012,9,7
498,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,59,1447.42,Super Bowl,2010,2,12
499,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,59,535.1,Labor Day,2010,9,10
500,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,59,1687.77,Thanksgiving,2010,11,26
501,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,59,6119.02,Christmas,2010,12,31
502,1,2011-02-11,36.39,3.022,212.9367046,7.742,A,151315,59,598.89,Super Bowl,2011,2,11
503,1,2011-09-09,76.0,3.546,215.861056,7.962,A,151315,59,243.87,Labor Day,2011,9,9
504,1,2011-11-25,60.14,3.236,218.4676211,7.866,A,151315,59,972.87,Thanksgiving,2011,11,25
505,1,2011-12-30,44.55,3.129,219.5359898,7.866,A,151315,59,3903.44,Christmas,2011,12,30
506,1,2012-02-10,48.02,3.409,220.2651783,7.348,A,151315,59,148.99,Super Bowl,2012,2,10
507,1,2012-09-07,83.96,3.73,222.4390153,6.908,A,151315,59,127.35,Labor Day,2012,9,7
508,1,2010-02-12,38.51,2.548,211.2421698,8.106,A,151315,60,1003.2,Super Bowl,2010,2,12
509,1,2010-09-10,78.69,2.565,211.4951902,7.787,A,151315,60,976.8,Labor Day,2010,9,10
510,1,2010-11-26,64.52,2.735,211.7484333,7.838,A,151315,60,895.8,Thanksgiving,2010,11,26
511,1,2010-12-31,48.43,2.943,211.4049321,7.838,A,151315,60,836.0,Christmas,2010,12,31
