Store,Dept,Date,Weekly_Sales
1,24,2013-04-05,5559.19
1,24,2013-04-12,5041.11
1,24,2013-04-19,4941.46
1,24,2013-04-26,4300.3
1,24,2013-05-03,4279.84
1,24,2013-05-10,4141.57
1,24,2013-05-17,4284.14
1,24,2013-05-24,4530.22
1,24,2013-05-31,4229.62
1,24,2013-06-07,3981.24
1,24,2013-06-14,3737.35
1,24,2013-06-21,4039.95
1,24,2013-06-28,3773.89
1,24,2013-07-05,4301.68
1,24,2013-07-12,4308.78
1,24,2013-07-19,4770.03
1,24,2013-07-26,6055.51
1,25,2012-11-02,11265.16
1,25,2012-11-09,10253.57
1,25,2012-11-16,10186.11
1,25,2012-11-23,11660.81
1,25,2012-11-30,10991.7
1,25,2012-12-07,10903.19
1,25,2012-12-14,11591.19
1,25,2012-12-21,15554.05
1,25,2012-12-28,10638.81
1,25,2013-01-04,6548.24
1,25,2013-01-11,6749.0
1,25,2013-01-18,6404.08
1,25,2013-01-25,6251.11
1,25,2013-02-01,9130.51
1,25,2013-02-08,9489.62
1,25,2013-02-15,10351.38
1,25,2013-02-22,10236.57
1,25,2013-03-01,11369.76
1,25,2013-03-08,11882.62
1,25,2013-03-15,12261.27
1,25,2013-03-22,12054.38
1,25,2013-03-29,12802.11
1,25,2013-04-05,12224.35
1,25,2013-04-12,12130.03
1,25,2013-04-19,10639.62
1,25,2013-04-26,10574.7
1,25,2013-05-03,10460.46
1,25,2013-05-10,10198.51
1,25,2013-05-17,9937.05
1,25,2013-05-24,10623.22
1,25,2013-05-31,10822.73
1,25,2013-06-07,10939.89
1,25,2013-06-14,10415.97
1,25,2013-06-21,10664.7
1,25,2013-06-28,10059.86
1,25,2013-07-05,10239.65
1,25,2013-07-12,8746.7
1,25,2013-07-19,8923.65
1,25,2013-07-26,8738.32
1,26,2012-11-02,8862.24
1,26,2012-11-09,8319.86
1,26,2012-11-16,8087.03
1,26,2012-11-23,8879.27
1,26,2012-11-30,8170.03
1,26,2012-12-07,9001.43
1,26,2012-12-14,9330.59
1,26,2012-12-21,12439.19
1,26,2012-12-28,5534.59
1,26,2013-01-04,4389.49
1,26,2013-01-11,4318.57
1,26,2013-01-18,4847.7
1,26,2013-01-25,4617.54
1,26,2013-02-01,7394.03
1,26,2013-02-08,8624.41
1,26,2013-02-15,8466.68
1,26,2013-02-22,7692.0
1,26,2013-03-01,7933.38
1,26,2013-03-08,7378.92
1,26,2013-03-15,7423.0
1,26,2013-03-22,7180.19
1,26,2013-03-29,7092.22
1,26,2013-04-05,7323.86
1,26,2013-04-12,7070.81
1,26,2013-04-19,6521.73
1,26,2013-04-26,6801.51
1,26,2013-05-03,6333.0
1,26,2013-05-10,6130.92
1,26,2013-05-17,5818.92
1,26,2013-05-24,5298.43
1,26,2013-05-31,5364.49
1,26,2013-06-07,5248.78
1,26,2013-06-14,5614.7
1,26,2013-06-21,5763.86
1,26,2013-06-28,5625.14
1,26,2013-07-05,5603.41
1,26,2013-07-12,4826.05
1,26,2013-07-19,5054.65
1,26,2013-07-26,4983.0
1,27,2012-11-02,1864.54
1,27,2012-11-09,1754.89
1,27,2012-11-16,1899.59
1,27,2012-11-23,2216.59
1,27,2012-11-30,2519.46
1,27,2012-12-07,4173.35
1,27,2012-12-14,3892.46
1,27,2012-12-21,6316.54
1,27,2012-12-28,2648.14
1,27,2013-01-04,1809.68
1,27,2013-01-11,1687.11
1,27,2013-01-18,1688.97
1,27,2013-01-25,1235.27
1,27,2013-02-01,1857.14
1,27,2013-02-08,1993.08
1,27,2013-02-15,2094.68
1,27,2013-02-22,1822.62
1,27,2013-03-01,1627.22
1,27,2013-03-08,1545.3
1,27,2013-03-15,1366.89
1,27,2013-03-22,1359.19
1,27,2013-03-29,1421.38
1,27,2013-04-05,1325.59
1,27,2013-04-12,1260.73
1,27,2013-04-19,987.51
1,27,2013-04-26,1255.19
1,27,2013-05-03,1003.97
1,27,2013-05-10,1223.89
1,27,2013-05-17,944.24
1,27,2013-05-24,864.46
1,27,2013-05-31,908.62
1,27,2013-06-07,995.14
1,27,2013-06-14,918.54
1,27,2013-06-21,953.46
1,27,2013-06-28,956.68
1,27,2013-07-05,970.7
1,27,2013-07-12,964.7
1,27,2013-07-19,1078.38
1,27,2013-07-26,1018.22
1,28,2012-11-02,886.08
1,28,2012-11-09,680.03
1,28,2012-11-16,827.86
1,28,2012-11-23,780.22
1,28,2012-11-30,792.68
1,28,2012-12-07,766.68
1,28,2012-12-14,822.51
1,28,2012-12-21,847.86
1,28,2012-12-28,755.49
1,28,2013-01-04,740.22
1,28,2013-01-11,594.35
1,28,2013-01-18,779.14
1,28,2013-01-25,636.65
1,28,2013-02-01,646.0
1,28,2013-02-08,668.27
1,28,2013-02-15,701.19
1,28,2013-02-22,691.78
1,28,2013-03-01,711.54
1,28,2013-03-08,688.89
1,28,2013-03-15,688.73
1,28,2013-03-22,551.14
1,28,2013-03-29,681.27
1,28,2013-04-05,650.41
1,28,2013-04-12,586.62
1,28,2013-04-19,481.7
1,28,2013-04-26,625.49
1,28,2013-05-03,456.78
1,28,2013-05-10,522.32
1,28,2013-05-17,452.16
1,28,2013-05-24,348.03
1,28,2013-05-31,394.0
1,28,2013-06-07,454.95
1,28,2013-06-14,405.95
1,28,2013-06-21,370.38
1,28,2013-06-28,393.46
1,28,2013-07-05,399.54
1,28,2013-07-12,364.05
1,28,2013-07-19,329.97
1,28,2013-07-26,297.22
1,29,2012-11-02,4785.59
1,29,2012-11-09,4348.73
1,29,2012-11-16,5105.35
1,29,2012-11-23,5972.78
1,29,2012-11-30,5830.89
1,29,2012-12-07,9369.76
1,29,2012-12-14,9010.95
1,29,2012-12-21,18499.65
1,29,2012-12-28,6888.32
1,29,2013-01-04,4702.49
1,29,2013-01-11,4122.68
1,29,2013-01-18,4399.16
1,29,2013-01-25,4113.76
1,29,2013-02-01,5859.89
1,29,2013-02-08,6840.05
1,29,2013-02-15,6772.51
1,29,2013-02-22,5111.73
1,29,2013-03-01,5240.65
1,29,2013-03-08,4832.0
1,29,2013-03-15,4920.0
1,29,2013-03-22,4176.97
1,29,2013-03-29,4381.27
1,29,2013-04-05,4275.81
1,29,2013-04-12,3997.14
1,29,2013-04-19,3742.84
1,29,2013-04-26,4072.62
1,29,2013-05-03,4325.59
1,29,2013-05-10,4430.89
1,29,2013-05-17,3747.41
1,29,2013-05-24,3317.84
1,29,2013-05-31,3547.11
1,29,2013-06-07,3811.24
1,29,2013-06-14,3658.3
1,29,2013-06-21,3678.08
1,29,2013-06-28,3782.54
1,29,2013-07-05,3689.22
1,29,2013-07-12,3766.78
1,29,2013-07-19,3538.97
1,29,2013-07-26,3592.11
1,30,2012-11-02,2547.49
1,30,2012-11-09,2517.46
1,30,2012-11-16,2421.41
1,30,2012-11-23,2701.65
1,30,2012-11-30,2463.78
1,30,2012-12-07,2503.24
1,30,2012-12-14,2516.59
1,30,2012-12-21,2699.03
1,30,2012-12-28,2557.43
1,30,2013-01-04,2440.16
1,30,2013-01-11,2393.46
1,30,2013-01-18,2587.19
1,30,2013-01-25,2569.24
1,30,2013-02-01,3319.86
1,30,2013-02-08,3911.43
1,30,2013-02-15,3860.08
1,30,2013-02-22,3622.81
1,30,2013-03-01,3926.86
1,30,2013-03-08,3946.19
1,30,2013-03-15,3724.68
1,30,2013-03-22,3661.3
1,30,2013-03-29,3698.05
1,30,2013-04-05,3785.49
1,30,2013-04-12,3857.16
1,30,2013-04-19,3191.19
1,30,2013-04-26,3198.76
1,30,2013-05-03,3419.51
1,30,2013-05-10,2919.14
1,30,2013-05-17,3020.16
1,30,2013-05-24,3205.97
1,30,2013-05-31,3401.22
1,30,2013-06-07,3721.11
1,30,2013-06-14,2939.57
1,30,2013-06-21,2969.92
1,30,2013-06-28,3244.16
1,30,2013-07-05,2932.59
1,30,2013-07-12,3143.22
1,30,2013-07-19,2874.05
1,30,2013-07-26,2969.51
1,31,2012-11-02,1664.73
1,31,2012-11-09,1538.16
1,31,2012-11-16,1673.54
1,31,2012-11-23,1720.62
1,31,2012-11-30,1803.22
1,31,2012-12-07,3883.49
1,31,2012-12-14,3617.49
1,31,2012-12-21,5804.59
1,31,2012-12-28,2269.81
1,31,2013-01-04,3412.08
1,31,2013-01-11,1993.89
1,31,2013-01-18,3280.14
1,31,2013-01-25,1627.08
1,31,2013-02-01,1707.76
1,31,2013-02-08,1841.14
1,31,2013-02-15,2049.27
1,31,2013-02-22,1990.92
1,31,2013-03-01,2149.35
1,31,2013-03-08,2075.43
1,31,2013-03-15,1912.95
1,31,2013-03-22,1764.84
1,31,2013-03-29,1750.89
1,31,2013-04-05,1593.73
1,31,2013-04-12,1367.41
1,31,2013-04-19,1211.84
1,31,2013-04-26,1431.89
1,31,2013-05-03,1256.57
1,31,2013-05-10,1343.3
1,31,2013-05-17,1206.24
1,31,2013-05-24,1083.68
1,31,2013-05-31,1194.16
1,31,2013-06-07,1317.97
1,31,2013-06-14,1290.92
1,31,2013-06-21,1217.14
1,31,2013-06-28,1154.65
1,31,2013-07-05,1444.14
1,31,2013-07-12,2483.24
1,31,2013-07-19,2755.62
1,31,2013-07-26,3304.19
1,32,2012-11-02,6830.03
1,32,2012-11-09,5982.57
1,32,2012-11-16,6610.57
1,32,2012-11-23,9029.68
1,32,2012-11-30,8440.68
1,32,2012-12-07,16149.08
1,32,2012-12-14,17274.92
1,32,2012-12-21,53086.97
1,32,2012-12-28,15028.0
1,32,2013-01-04,4935.68
1,32,2013-01-11,5465.27
1,32,2013-01-18,4678.76
1,32,2013-01-25,5841.49
1,32,2013-02-01,9133.41
1,32,2013-02-08,12218.35
1,32,2013-02-15,18845.95
1,32,2013-02-22,8598.05
1,32,2013-03-01,9587.81
1,32,2013-03-08,7702.19
1,32,2013-03-15,6732.51
1,32,2013-03-22,6808.46
1,32,2013-03-29,6946.0
1,32,2013-04-05,7472.49
1,32,2013-04-12,6485.3
1,32,2013-04-19,6150.24
1,32,2013-04-26,7190.22
1,32,2013-05-03,9033.22
1,32,2013-05-10,10226.32
1,32,2013-05-17,10227.59
1,32,2013-05-24,8052.3
1,32,2013-05-31,7718.08
1,32,2013-06-07,7235.38
1,32,2013-06-14,5740.7
1,32,2013-06-21,7077.08
1,32,2013-06-28,6439.35
1,32,2013-07-05,6399.3
1,32,2013-07-12,5839.89
1,32,2013-07-19,4755.92
1,32,2013-07-26,5686.05
1,33,2012-11-02,6559.92
1,33,2012-11-09,6541.97
1,33,2012-11-16,6097.3
1,33,2012-11-23,10939.41
1,33,2012-11-30,8693.7
1,33,2012-12-07,13727.7
1,33,2012-12-14,11445.78
1,33,2012-12-21,20049.24
1,33,2012-12-28,5545.08
1,33,2013-01-04,4175.24
1,33,2013-01-11,3557.54
1,33,2013-01-18,3803.7
1,33,2013-01-25,3567.59
1,33,2013-02-01,5499.54
1,33,2013-02-08,5924.95
1,33,2013-02-15,6717.35
1,33,2013-02-22,5551.46
1,33,2013-03-01,5655.7
1,33,2013-03-08,5523.54
1,33,2013-03-15,5442.78
1,33,2013-03-22,5202.78
1,33,2013-03-29,5269.0
1,33,2013-04-05,5491.46
1,33,2013-04-12,5431.95
1,33,2013-04-19,4487.81
1,33,2013-04-26,4867.43
1,33,2013-05-03,4287.89
1,33,2013-05-10,4943.54
1,33,2013-05-17,4528.35
1,33,2013-05-24,5449.22
1,33,2013-05-31,5157.49
1,33,2013-06-07,4613.08
1,33,2013-06-14,4636.62
1,33,2013-06-21,4747.27
1,33,2013-06-28,4504.03
1,33,2013-07-05,4837.46
1,33,2013-07-12,4721.73
1,33,2013-07-19,5432.22
1,33,2013-07-26,6796.41
1,34,2012-11-02,11937.62
1,34,2012-11-09,11101.57
1,34,2012-11-16,10760.86
1,34,2012-11-23,14094.19
1,34,2012-11-30,13080.76
1,34,2012-12-07,15182.3
1,34,2012-12-14,12957.3
1,34,2012-12-21,15876.43
1,34,2012-12-28,10619.68
1,34,2013-01-04,8846.78
1,34,2013-01-11,8419.78
1,34,2013-01-18,8099.0
1,34,2013-01-25,8228.32
1,34,2013-02-01,11918.57
1,34,2013-02-08,13420.27
1,34,2013-02-15,13389.14
1,34,2013-02-22,13251.08
1,34,2013-03-01,13658.54
1,34,2013-03-08,13581.76
1,34,2013-03-15,13457.08
1,34,2013-03-22,13287.3
1,34,2013-03-29,13273.68
1,34,2013-04-05,13498.59
1,34,2013-04-12,14350.7
1,34,2013-04-19,15022.62
1,34,2013-04-26,13695.41
1,34,2013-05-03,13806.38
1,34,2013-05-10,13791.43
1,34,2013-05-17,15540.16
1,34,2013-05-24,14972.65
1,34,2013-05-31,15072.92
1,34,2013-06-07,15450.62
1,34,2013-06-14,13264.57
1,34,2013-06-21,12933.16
1,34,2013-06-28,12898.22
1,34,2013-07-05,13361.19
1,34,2013-07-12,10892.7
1,34,2013-07-19,10953.62
1,34,2013-07-26,10507.76
1,35,2012-11-02,2548.95
1,35,2012-11-09,2333.32
1,35,2012-11-16,2423.16
1,35,2012-11-23,2629.19
1,35,2012-11-30,2616.81
1,35,2012-12-07,2699.16
1,35,2012-12-14,3023.54
1,35,2012-12-21,3429.35
1,35,2012-12-28,2461.27
1,35,2013-01-04,1998.81
1,35,2013-01-11,1986.22
1,35,2013-01-18,1923.57
1,35,2013-01-25,1745.89
1,35,2013-02-01,2728.86
1,35,2013-02-08,2998.76
1,35,2013-02-15,2423.81
1,35,2013-02-22,2423.38
1,35,2013-03-01,2511.0
1,35,2013-03-08,2391.95
1,35,2013-03-15,2543.41
1,35,2013-03-22,2503.59
1,35,2013-03-29,2497.65
1,35,2013-04-05,2701.7
1,35,2013-04-12,2741.27
1,35,2013-04-19,2682.22
1,35,2013-04-26,2624.05
1,35,2013-05-03,2884.3
1,35,2013-05-10,2827.27
1,35,2013-05-17,2896.49
1,35,2013-05-24,2659.51
1,35,2013-05-31,2833.24
1,35,2013-06-07,2773.7
1,35,2013-06-14,2602.22
1,35,2013-06-21,2371.92
1,35,2013-06-28,2491.89
1,35,2013-07-05,2526.11
1,35,2013-07-12,2177.0
1,35,2013-07-19,2105.76
1,35,2013-07-26,2073.19
1,36,2012-11-02,1784.57
1,36,2012-11-09,1380.19
1,36,2012-11-16,1837.32
1,36,2012-11-23,2263.22
1,36,2012-11-30,2103.32
1,36,2012-12-07,2171.35
1,36,2012-12-14,2669.27
1,36,2012-12-21,3825.35
1,36,2012-12-28,2343.11
1,36,2013-01-04,1082.16
1,36,2013-01-11,861.89
1,36,2013-01-18,1068.76
1,36,2013-01-25,576.43
1,36,2013-02-01,1142.38
1,36,2013-02-08,2160.22
1,36,2013-02-15,1383.08
1,36,2013-02-22,1134.27
1,36,2013-03-01,1337.78
1,36,2013-03-08,1027.19
1,36,2013-03-15,1043.19
1,36,2013-03-22,1220.11
1,36,2013-03-29,1092.62
1,36,2013-04-05,1085.35
1,36,2013-04-12,1155.54
1,36,2013-04-19,1406.95
1,36,2013-04-26,1163.22
1,36,2013-05-03,1292.89
1,36,2013-05-10,1294.92
1,36,2013-05-17,2127.86
1,36,2013-05-24,3654.57
1,36,2013-05-31,3921.89
1,36,2013-06-07,2749.73
1,36,2013-06-14,2681.59
1,36,2013-06-21,3410.41
1,36,2013-06-28,3323.62
1,36,2013-07-05,2493.43
1,36,2013-07-12,1331.19
1,36,2013-07-19,1446.97
1,36,2013-07-26,1271.32
1,37,2012-11-02,2650.14
1,37,2012-11-09,2660.62
1,37,2012-11-16,2602.51
1,37,2012-11-23,2738.35
1,37,2012-11-30,2565.11
1,37,2012-12-07,2555.57
1,37,2012-12-14,2472.49
1,37,2012-12-21,2635.05
1,37,2012-12-28,2405.35
1,37,2013-01-04,2822.38
1,37,2013-01-11,2599.54
1,37,2013-01-18,2639.97
1,37,2013-01-25,2121.89
1,37,2013-02-01,3098.65
1,37,2013-02-08,3247.27
1,37,2013-02-15,3308.65
1,37,2013-02-22,3057.73
1,37,2013-03-01,3345.11
1,37,2013-03-08,3275.24
1,37,2013-03-15,2785.35
1,37,2013-03-22,2594.65
1,37,2013-03-29,2664.89
1,37,2013-04-05,2812.97
1,37,2013-04-12,2569.95
1,37,2013-04-19,2519.78
1,37,2013-04-26,2767.97
1,37,2013-05-03,2522.43
1,37,2013-05-10,2647.95
1,37,2013-05-17,2520.22
1,37,2013-05-24,2532.43
1,37,2013-05-31,3018.03
1,37,2013-06-07,2937.22
1,37,2013-06-14,3086.62
1,37,2013-06-21,3057.22
1,37,2013-06-28,2896.89
1,37,2013-07-05,3083.73
1,37,2013-07-12,2907.32
1,37,2013-07-19,2868.22
1,37,2013-07-26,2846.51
1,38,2012-11-02,92503.38
1,38,2012-11-09,75087.76
1,38,2012-11-16,82929.27
1,38,2012-11-23,74590.89
1,38,2012-11-30,81998.89
1,38,2012-12-07,70040.41
1,38,2012-12-14,79272.19
1,38,2012-12-21,72098.14
1,38,2012-12-28,68395.46
1,38,2013-01-04,86363.62
1,38,2013-01-11,77885.08
1,38,2013-01-18,79982.76
1,38,2013-01-25,72653.92
1,38,2013-02-01,81562.86
1,38,2013-02-08,79385.11
1,38,2013-02-15,83638.92
1,38,2013-02-22,81626.03
1,38,2013-03-01,84431.62
1,38,2013-03-08,81029.86
1,38,2013-03-15,78732.95
1,38,2013-03-22,74922.49
1,38,2013-03-29,77896.51
1,38,2013-04-05,81632.54
1,38,2013-04-12,78302.62
1,38,2013-04-19,75298.43
1,38,2013-04-26,78005.84
1,38,2013-05-03,82480.97
1,38,2013-05-10,83527.24
1,38,2013-05-17,78687.16
1,38,2013-05-24,74986.54
1,38,2013-05-31,76602.49
1,38,2013-06-07,78381.46
1,38,2013-06-14,71687.86
1,38,2013-06-21,72589.14
1,38,2013-06-28,71199.65
1,38,2013-07-05,72131.0
1,38,2013-07-12,71655.08
1,38,2013-07-19,69015.08
1,38,2013-07-26,72765.11
1,40,2012-11-02,61381.43
1,40,2012-11-09,58222.49
1,40,2012-11-16,60464.32
1,40,2012-11-23,59469.11
1,40,2012-11-30,61055.86
1,40,2012-12-07,58546.51
1,40,2012-12-14,63239.84
1,40,2012-12-21,63679.38
1,40,2012-12-28,57350.65
1,40,2013-01-04,63953.35
1,40,2013-01-11,62435.54
1,40,2013-01-18,61082.19
1,40,2013-01-25,56802.16
1,40,2013-02-01,66400.46
1,40,2013-02-08,66698.35
1,40,2013-02-15,65189.24
1,40,2013-02-22,64640.65
1,40,2013-03-01,66080.62
1,40,2013-03-08,63308.59
1,40,2013-03-15,60670.14
1,40,2013-03-22,60904.49
1,40,2013-03-29,61030.46
1,40,2013-04-05,62338.54
1,40,2013-04-12,60577.05
1,40,2013-04-19,60085.19
1,40,2013-04-26,61768.51
1,40,2013-05-03,60854.35
1,40,2013-05-10,59004.57
1,40,2013-05-17,57490.97
1,40,2013-05-24,57166.19
1,40,2013-05-31,57883.24
1,40,2013-06-07,57575.32
1,40,2013-06-14,56308.97
1,40,2013-06-21,56721.92
1,40,2013-06-28,55753.97
1,40,2013-07-05,56040.97
1,40,2013-07-12,55719.81
1,40,2013-07-19,54706.22
1,40,2013-07-26,55939.76
1,41,2012-11-02,1386.24
1,41,2012-11-09,1182.3
1,41,2012-11-16,1163.3
1,41,2012-11-23,2542.19
1,41,2012-11-30,1891.86
1,41,2012-12-07,1833.86
1,41,2012-12-14,2014.38
1,41,2012-12-21,3799.89
1,41,2012-12-28,1645.19
1,41,2013-01-04,288.86
1,41,2013-01-11,271.86
1,41,2013-01-18,323.54
1,41,2013-01-25,221.16
1,41,2013-02-01,379.0
1,41,2013-02-08,584.92
1,41,2013-02-15,625.57
1,41,2013-02-22,550.43
1,41,2013-03-01,634.24
1,41,2013-03-08,667.97
1,41,2013-03-15,649.84
1,41,2013-03-22,554.46
1,41,2013-03-29,624.95
1,41,2013-04-05,713.03
1,41,2013-04-12,541.68
1,41,2013-04-19,408.46
1,41,2013-04-26,697.38
1,41,2013-05-03,504.57
1,41,2013-05-10,566.62
1,41,2013-05-17,474.43
1,41,2013-05-24,495.7
1,41,2013-05-31,401.76
1,41,2013-06-07,380.11
1,41,2013-06-14,307.76
1,41,2013-06-21,355.57
1,41,2013-06-28,296.41
1,41,2013-07-05,436.54
1,41,2013-07-12,418.7
1,41,2013-07-19,486.35
1,41,2013-07-26,502.03
1,42,2012-11-02,8280.49
1,42,2012-11-09,7420.49
1,42,2012-11-16,8168.92
1,42,2012-11-23,7499.7
1,42,2012-11-30,7302.59
1,42,2012-12-07,7105.41
1,42,2012-12-14,6539.46
1,42,2012-12-21,7115.73
1,42,2012-12-28,6954.46
1,42,2013-01-04,7611.41
1,42,2013-01-11,7780.65
1,42,2013-01-18,7191.51
1,42,2013-01-25,7450.32
1,42,2013-02-01,8398.08
1,42,2013-02-08,8416.43
1,42,2013-02-15,8626.65
1,42,2013-02-22,8398.32
1,42,2013-03-01,8898.78
1,42,2013-03-08,8335.95
1,42,2013-03-15,8444.22
1,42,2013-03-22,8186.89
1,42,2013-03-29,8056.3
1,42,2013-04-05,8189.0
1,42,2013-04-12,8431.95
1,42,2013-04-19,8029.19
1,42,2013-04-26,8076.35
1,42,2013-05-03,7885.62
1,42,2013-05-10,7778.89
1,42,2013-05-17,7416.22
1,42,2013-05-24,8469.7
1,42,2013-05-31,8691.24
1,42,2013-06-07,8858.84
1,42,2013-06-14,8641.27
1,42,2013-06-21,8662.84
1,42,2013-06-28,8420.92
1,42,2013-07-05,8813.68
1,42,2013-07-12,8155.41
1,42,2013-07-19,8166.62
1,42,2013-07-26,8628.89
1,44,2012-11-02,5602.84
1,44,2012-11-09,5741.27
1,44,2012-11-16,5365.43
1,44,2012-11-23,7337.89
1,44,2012-11-30,7163.76
1,44,2012-12-07,8079.24
1,44,2012-12-14,8173.7
1,44,2012-12-21,8234.41
1,44,2012-12-28,4640.81
1,44,2013-01-04,4526.73
1,44,2013-01-11,4263.46
1,44,2013-01-18,4600.76
1,44,2013-01-25,4426.03
1,44,2013-02-01,5115.95
1,44,2013-02-08,5372.08
1,44,2013-02-15,4970.24
1,44,2013-02-22,4814.78
1,44,2013-03-01,4868.11
1,44,2013-03-08,4736.95
1,44,2013-03-15,4591.68
1,44,2013-03-22,4486.43
1,44,2013-03-29,4569.38
1,44,2013-04-05,4424.89
1,44,2013-04-12,4359.32
1,44,2013-04-19,4142.95
1,44,2013-04-26,4425.95
1,44,2013-05-03,4748.16
1,44,2013-05-10,4904.11
1,44,2013-05-17,4833.65
1,44,2013-05-24,5126.49
1,44,2013-05-31,4620.54
1,44,2013-06-07,4291.81
1,44,2013-06-14,4547.73
1,44,2013-06-21,4313.43
1,44,2013-06-28,4337.41
1,44,2013-07-05,4374.81
1,44,2013-07-12,4324.35
1,44,2013-07-19,4785.14
1,44,2013-07-26,4644.46
1,45,2012-11-30,24.16
1,45,2012-12-07,16.16
1,45,2013-01-18,17.22
1,45,2013-02-01,18.62
1,45,2013-02-08,32.08
1,45,2013-02-15,23.95
1,45,2013-02-22,20.35
1,46,2012-11-02,18201.19
1,46,2012-11-09,17601.27
1,46,2012-11-16,17813.22
1,46,2012-11-23,19347.14
1,46,2012-11-30,19210.19
1,46,2012-12-07,20672.46
1,46,2012-12-14,31924.97
1,46,2012-12-21,51939.24
1,46,2012-12-28,25905.27
1,46,2013-01-04,15802.19
1,46,2013-01-11,16873.57
1,46,2013-01-18,15876.14
1,46,2013-01-25,16851.68
1,46,2013-02-01,21366.3
1,46,2013-02-08,21929.32
1,46,2013-02-15,22652.62
1,46,2013-02-22,21510.73
1,46,2013-03-01,21571.95
1,46,2013-03-08,20958.05
1,46,2013-03-15,20535.78
1,46,2013-03-22,19321.92
1,46,2013-03-29,20284.22
1,46,2013-04-05,20020.78
1,46,2013-04-12,19625.32
1,46,2013-04-19,19537.62
1,46,2013-04-26,19954.78
1,46,2013-05-03,20061.59
1,46,2013-05-10,20550.57
1,46,2013-05-17,20290.76
1,46,2013-05-24,21463.08
1,46,2013-05-31,21888.65
1,46,2013-06-07,22264.08
1,46,2013-06-14,21151.65
1,46,2013-06-21,20865.19
1,46,2013-06-28,20571.27
1,46,2013-07-05,21086.97
1,46,2013-07-12,17901.46
1,46,2013-07-19,18041.95
1,46,2013-07-26,17813.03
1,47,2012-12-21,157.14
1,47,2013-03-01,177.59
1,47,2013-04-26,117.08
1,47,2013-05-10,115.46
1,48,2012-11-02,1534.46
1,48,2012-11-09,1756.22
1,48,2012-11-16,1605.81
1,48,2012-11-23,2008.49
1,48,2012-11-30,1810.32
1,48,2012-12-07,1921.73
1,48,2012-12-14,1993.97
1,48,2012-12-21,3005.7
1,48,2012-12-28,1479.27
1,48,2013-01-04,1009.51
1,48,2013-01-11,1130.7
1,48,2013-01-18,835.97
1,48,2013-01-25,746.86
1,48,2013-02-01,614.11
1,48,2013-02-08,756.78
1,48,2013-02-15,1025.62
1,48,2013-02-22,1538.27
1,48,2013-03-01,1606.59
1,48,2013-03-08,1412.11
1,48,2013-03-15,1375.51
1,48,2013-03-22,1562.7
1,48,2013-03-29,1399.78
1,48,2013-04-05,1442.08
1,48,2013-04-12,786.51
1,48,2013-04-19,505.57
1,48,2013-04-26,777.46
1,48,2013-05-03,822.14
1,48,2013-05-10,1007.68
1,48,2013-05-17,896.7
1,48,2013-05-24,1164.0
1,48,2013-05-31,1041.51
1,48,2013-06-07,833.16
1,48,2013-06-14,770.24
1,48,2013-06-21,543.08
1,48,2013-06-28,533.38
1,48,2013-07-12,539.22
1,48,2013-07-19,559.62
1,48,2013-07-26,471.57
1,49,2012-11-02,10659.22
1,49,2012-11-09,10444.65
1,49,2012-11-16,10468.11
1,49,2012-11-23,8359.97
1,49,2012-11-30,10163.97
1,49,2012-12-07,9748.38
1,49,2012-12-14,9435.05
1,49,2012-12-21,9526.08
1,49,2012-12-28,12165.05
1,49,2013-01-04,11948.95
1,49,2013-01-11,11371.22
1,49,2013-01-18,11714.46
1,49,2013-01-25,10593.89
1,49,2013-02-01,11295.43
1,49,2013-02-08,15118.54
1,49,2013-02-15,13619.16
1,49,2013-02-22,13438.22
1,49,2013-03-01,13378.3
1,49,2013-03-08,12265.49
1,49,2013-03-15,12495.05
1,49,2013-03-22,12702.59
1,49,2013-03-29,11273.16
1,49,2013-04-05,12275.92
1,49,2013-04-12,12145.46
1,49,2013-04-19,12006.81
1,49,2013-04-26,12225.76
1,49,2013-05-03,11438.16
1,49,2013-05-10,12083.7
1,49,2013-05-17,10303.86
1,49,2013-05-24,10748.7
1,49,2013-05-31,10078.57
1,49,2013-06-07,9994.41
1,49,2013-06-14,9455.78
1,49,2013-06-21,9988.57
1,49,2013-06-28,9800.3
1,49,2013-07-05,9508.14
1,49,2013-07-12,9996.24
1,49,2013-07-19,10304.73
1,49,2013-07-26,10117.76
1,52,2012-11-02,2096.86
1,52,2012-11-09,2063.62
1,52,2012-11-16,2134.19
1,52,2012-11-23,2864.03
1,52,2012-11-30,2742.16
1,52,2012-12-07,2660.41
1,52,2012-12-14,2731.46
1,52,2012-12-21,3014.84
1,52,2012-12-28,2045.27
1,52,2013-01-04,1552.84
1,52,2013-01-11,1463.32
1,52,2013-01-18,1543.03
1,52,2013-01-25,1740.14
1,52,2013-02-01,2398.49
1,52,2013-02-08,2498.38
1,52,2013-02-15,1964.22
1,52,2013-02-22,1964.3
1,52,2013-03-01,1913.57
1,52,2013-03-08,2020.73
1,52,2013-03-15,2001.65
1,52,2013-03-22,1688.59
1,52,2013-03-29,1782.14
1,52,2013-04-05,1864.54
1,52,2013-04-12,1836.89
1,52,2013-04-19,1811.14
1,52,2013-04-26,1973.81
1,52,2013-05-03,2163.97
1,52,2013-05-10,2337.73
1,52,2013-05-17,2525.81
1,52,2013-05-24,1977.05
1,52,2013-05-31,2049.86
1,52,2013-06-07,2157.62
1,52,2013-06-14,1872.95
1,52,2013-06-21,2069.08
